1,-127.24534232,27.46157442
2,-103.24143739933783,38.46153846153846
3,102.99389099625812,100.0
4,182.349484029829,100.0
5,196.90453733710405,100.0
6,238.09113090722232,125.0
7,173.30893170095078,100.0
2,-127.82928369457275,43.47826086956522
3,101.1697212380785,58.8235294117647
4,111.75810921410309,62.5
5,105.36236395393385,62.5
6,102.72898158385146,62.5
7,89.72519258694057,58.8235294117647
8,84.04883088048516,55.55555555555556
9,79.94370020080258,58.8235294117647
10,84.10322087815754,55.55555555555556
11,79.33005598613148,58.8235294117647
12,93.98515332459105,62.5
13,92.02559411726814,62.5
14,84.48335006318405,62.5
15,78.20879307335134,55.55555555555556
16,75.98959335373851,55.55555555555556
17,75.66064560221159,62.5
18,68.44817431717067,66.66666666666667
19,64.61009998472893,58.8235294117647
20,77.7800703809592,62.5
21,59.70374506850586,55.55555555555556
22,86.0897820110703,62.5
23,71.24369755866417,58.8235294117647
24,67.38035299616713,62.5
25,70.29482529150596,55.55555555555556
26,42.72036309935456,62.5
27,73.43715792906397,58.8235294117647
28,64.93213771511292,58.8235294117647
29,88.1669417572703,62.5
30,89.81069370891126,62.5
31,78.08952665613211,55.55555555555556
32,64.05938461698102,58.8235294117647
33,68.052076254125,55.55555555555556
34,65.6738168850071,58.8235294117647
35,62.198838627684545,58.8235294117647
36,73.0047333607063,58.8235294117647
37,82.52832979081302,58.8235294117647
38,80.21231583398495,58.8235294117647
39,67.2615419122839,55.55555555555556
40,49.23975215631633,58.8235294117647
41,74.28162075784073,62.5
42,61.107608938912065,66.66666666666667
43,68.66911394617807,58.8235294117647
44,100.42848520503988,62.5
45,86.30767879197516,58.8235294117647
46,79.19915024654324,55.55555555555556
47,75.46270507648904,58.8235294117647
48,89.8443473957646,62.5
49,74.78579202767585,62.5
50,82.95590432505222,62.5
51,88.32019380237176,58.8235294117647
52,83.55931549018763,58.8235294117647
53,69.90271432155932,58.8235294117647
54,76.20892720781802,58.8235294117647
55,73.03439385939696,55.55555555555556
56,72.13662514065909,62.5
